Data da Pesquisa,Video ID,Title,Channel Title,Published At,Description,Tags,Channel ID,View Count,Like Count,Dislike Count,Comment Count,Region Restriction,Relevant Topics,Live Streaming Details
12/05/2024,NwOzMiQV6-o,🔴 EN VIVO LA CASA DE LOS FAMOSOS 4 CAPITULO 95 | Domingo 12/05/2024 | LCDLF | VIDEO REACCION,DE TODO PERU,2024-05-12T22:34:02Z,"Hola mi nombre es ALEXANDER, te doy la bienvenida a mi canal ""DE TODO PERU""! en este video reaccionaremos, ...",[],UCMjTNUG_JryWBAZ21LgNUcQ,1794,1302,0,0,{},[],{}
12/05/2024,1E2sP2yUGCs,Famosos parte de la comunidad LGBT+ 🏳️‍🌈  Parte1 - Baby girl,- Baby girl,2021-07-31T22:34:51Z,Hola espero tengas un gran día :D (El video es mio) ☘Suscríbete a mi segundo canal: ...,[],UCAWcA063KRC_J6cC3fzuLKQ,380182,39861,0,1177,{},[],{}
12/05/2024,4vyRBhWMb-Q,GLOBO AO VIVO HD 12/05/2024 - DOMINGÃO COM HUCK - FANTÁSTICO,James Liam Abroch,2024-05-12T20:56:33Z,GLOBOAOVIVO #24HORAS Rede Globo é uma rede de televisão comercial aberta brasileira com sede na cidade do Rio de ...,[],UCZAJyuMUn3rEvwO8hXlz1LA,14449,930,0,0,{},[],{}
12/05/2024,p2qwItzupC8,EN VIVO LA CASA DE LOS FAMOSOS 4 CAPITULO 95 | 12/05/2024 | LCDLF4 POSICIONAMIENTO | LCDLF4 LIVE,JacoShow,2024-05-12T22:23:52Z,topchefvip2 #exatlónallstar #topchefvip #exatlónallstar #topchefvip2 #lacasadelosfamososenvivo #topchefvip2 #exatlónallstar ...,[],UCPxk93OrpZV4MA7Hm_f12bw,182,152,0,0,{},[],{}
12/05/2024,Z4mucmpZGvM,TIREI FOTOS COM FAMOSOS #shorts,Crescendo com Luluca,2022-11-10T21:30:03Z,TIREI FOTOS COM FAMOSOS #shorts Reuni nesse vídeo fotos de alguns famosos que já tirei foto. Faltaram alguns então deixem ...,[],UCnrGkE2AmBAv6Vxj6kjf1jg,10795193,535759,0,24375,{},[],{}
12/05/2024,POkEi5NdjB0,FAMOSOS QUE FORAM NA FESTA DA LULUCA,Cacau Haxkar,2024-04-07T17:00:11Z,,[],UC1XyiYP1CXDIWp0oKpbQ0Jg,4880536,210285,0,1198,{},[],{}
12/05/2024,eOOX49i7IOI,FAMOSOS ZOMBARAM DE DEUS E O PIOR ACONTECEU COM ELES ( LAMENTÁVEL ) COM DEUS NINGUÉM BRINCA,Melhores Notícias Gospel,2021-12-01T19:00:12Z,FAMOSOS ZOMBARAM DE DEUS E O PIOR ACONTECEU COM ELES ( LAMENTÁVEL ) COM DEUS NINGUÉM BRINCA ...,[],UC5k_3Wd4OumK12gTzX196aw,812888,41933,0,2094,{},[],{}
12/05/2024,fAPI2YUhemg,"TOP 7 MANSÃO LUXUOSA DE FAMOSOS - Virginia Fonseca, Felipe Neto, Boca Rosa...",Sabe Tudo,2024-02-22T21:28:01Z,Descubra o fascínio por trás das mansões de famosos mais deslumbrantes e invejáveis dos famosos brasileiros! No novo vídeo ...,[],UC82_gteO24mgmXiMl4Hqh4w,33202,1015,0,28,{},[],{}
12/05/2024,79wBjn7l338,20 FAMOSOS BRASILEIROS QUE ARRUINARAM SUAS CARREIRAS COM UMA ENTREVISTA,QM Quem,2024-03-21T15:04:19Z,20 famosos brasileiros que arruinaram suas carreiras com uma entrevista. Atores e atrizes brasileiros e famosos que se deram ...,[],UCgYcmTVhisCFbE9xP7HAm5g,338694,18925,0,2614,{},[],{}
12/05/2024,OIzVcCxSN80,"5 FAMOSOS que ZOMBARARAM de DEUS, MAS não sabiam das CONSEQUÊNCIAS",Pastor Antônio Júnior,2024-01-16T17:30:54Z,"Veja 5 artistas famosos que zombaram de Deus, sem saber das consequências. Assista até o fim e compartilhe! Ganhe meus ...",[],UCKEM87jzVqdIfAdTr0xNBfA,683184,56030,0,2239,{},[],{}
12/05/2024,-kpLBGZPk3k,VEJA  ATORES FAMOSOS QUE PERDERAM TUDO E FICARAM NA POBREZA!,SÉRIE E NOSTALGIA,2022-12-27T17:00:00Z,"VEJA 7 ATORES FAMOSOS QUE PERDERAM TUDO E FICARAM NA MISÉRIA! Tags: atores Famosos, atores, Famosos, ...",[],UCZKl8Mh6fTDgL0L6auf8DTA,1102117,23563,0,436,{},[],{}
12/05/2024,vEL__cooKKw,FAMOSOS QUE FIZERAM DOAÇÃO PARA O RIO GRANDE DO SUL 😱 #famosos #doações #riograndedosul,I FAMOSOS ,2024-05-04T23:26:39Z,,[],UCtpOFuT_qYoZeUTCO89Xl-A,26769,1719,0,36,{},[],{}
12/05/2024,tqXYhyUti4A,6 Erros INACREDITÁVEIS em Filmes FAMOSOS,Canal PeeWee,2021-12-28T21:00:31Z,"Um carro na Terra Média, uma carroça tunada em 180 d.C. e muito mais: hoje veremos 6 Erros INACREDITÁVEIS em Filmes ...",[],UCferfyAeOJAjS9GoI4td6gg,458149,77610,0,1234,{},[],{}
12/05/2024,X_wIKCy2yjc,🛍●Famosos que no soportan a Ariana Grande●🛍#shorts,•𝐇𝐀𝐏𝐏𝐘 𝐕𝐈𝐁𝐄𝐒•,2022-02-15T18:30:10Z,,[],UCSVZY4Gn8HdOXbRinsMfMcA,3234455,323644,0,3100,{},[],{}
12/05/2024,vfymJjAtkp4,Deputada Federal Amália Barros morreu Aos 39 Anos #noticias #famosos #news,Fortuna Em Destake,2024-05-12T14:53:27Z,,[],UCpcsVlUoWxFgRrEEBoD22mQ,12203,691,0,37,{},[],{}
12/05/2024,HQPpTSyZ6ig,7 Atores FAMOSOS que DESAPARECERAM (e onde eles estão),Canal PeeWee,2021-06-29T21:00:05Z,"Muitos atores famosos de Hollywood alcançam o auge e somem das telonas. Seja por doença, problemas com a polícia ou ...",[],UCferfyAeOJAjS9GoI4td6gg,631295,93370,0,1749,{},[],{}
12/05/2024,IapgipXoJh4,AS 7 MANSÕES IMPRESSIONANTES DE FAMOSOS BRASILEIROS,Vício Curioso,2020-10-13T23:36:04Z,Instagram: @VicioCurioso Já pensou em ter uma casa com uma ilha particular? Apartamento de 3 andares? Sala enorme e salão ...,[],UC3m5murBf6Gj9bPdhbTOuyw,904653,24279,0,410,{},[],{}
12/05/2024,A5oXAPs0fqY,🌊🛸Famosos que fueron asesin4d0s por sus fans 🛸🌊,- Baby girl,2021-07-22T18:52:45Z,Hola :D #Shorts #Famosos créditos: ...,[],UCAWcA063KRC_J6cC3fzuLKQ,3405278,155628,0,2460,{},[],{}
12/05/2024,hE-BYq0U51Y,100 MORTES DE FAMOSOS QUE TODOS NÓS SENTIMOS MUITO NO BRASIL (2000-2024),QM Quem,2024-05-03T15:13:08Z,100 MORTES DE FAMOSOS QUE TODOS NÓS SENTIMOS MUITO NO BRASIL (2000-2024) 00:00 Mortes que sentimos muito ...,[],UCgYcmTVhisCFbE9xP7HAm5g,94319,3130,0,115,{},[],{}
12/05/2024,WIXmVk4Lsqw,FAMOSOS QUE NÃO AGUENTARAM SEGURAR O JUBILEU E SE LASCARAM,Não Adivinho ,2023-04-01T21:00:11Z,Instagram: @omarcelomilos Twitter: @omarcelomilos Email para contato: contatonaoadivinho@gmail.com Edição: @flashinhoo ...,[],UCtjGoeeemrRzYxUAGSXQb7g,222584,22978,0,835,{},[],{}
12/05/2024,Gdj_FVeSWoM,FAMOSOS COM TDAH | 8 CELEBRIDADES COM TDAH | Transtorno do Deficit de Atenção com Hiperatividade,Renato Alves Memorização,2022-11-16T15:00:09Z,FAMOSOS COM TDAH | 8 CELEBRIDADES COM TDAH | Transtorno do Déficit de Atenção com Hiperatividade O Transtorno do ...,[],UC1v81hcuk1whmrra0Tri_ww,23172,0,0,70,{},[],{}
12/05/2024,ITFpYnHrtws,Juliana do The Noite fala sobre Racismo na TV #famosos #viral #celebridades #fama #fofoca #noticias,Take da Fama ,2024-05-01T11:30:11Z,Juliana do The Noite fala sobre Racismo na TV #famosos #viral #celebridades #fama #fofoca #noticias.,[],UCaEI2Z-05W6FjtKCU8iA5-A,329713,20778,0,682,{},[],{}
12/05/2024,XF-Lu7x7z48,Autópsia de Famosos - Michael Jackson,RETRO,2018-08-01T04:15:26Z,,[],UC8f5CWV8QZiUUTua8Lq5qLQ,462025,9820,0,1327,{},[],{}
12/05/2024,eCzgtge6u-M,REAÇÕES INESPERADAS DE FAMOSOS NA PLATEIA | Pipoca Perfeita,Pipoca Perfeita,2021-03-19T16:00:31Z,"Rihanna, Ariana Grande, Kevin Hart, Drake, Nicki Minaj, Lil Wayne, Kanye West, Taylor Swift, Beyoncé, Miley Cyrus, Justin Bieber ...",[],UCNXThK-yHcldeKuO-cb_3GQ,1533364,83253,0,1084,{},[],{}
12/05/2024,oMHxiTnwoyM,Famosos que morreram em acidentes de avião.,Canal do Edu,2021-11-16T14:40:52Z,,[],UCQkxlkr3tXo0Bt0S_nNdwyA,2046219,120481,0,598,{},[],{}
12/05/2024,JmtXI2MiQng,FAMOSOS ANGOLANOS QUE SÃO DA MESMA FAMÍLIA,ANGO CURIOSO,2021-04-30T19:56:55Z,FAMOSOS ANGOLANOS QUE SÃO DA MESMA FAMÍLIA O mundo artistico é uma caixa de mistérios. Venha saber quem são os ...,[],UC7sSsq8JL4RlDv-KmRECqSQ,99472,3285,0,22,{},[],{}
12/05/2024,73E0LGFMQeI,7 Famosos que já doaram para as Vítimas das Enchentes no Rio Grande do Sul parte1 #famosos #Noticias,Fortuna Em Destake,2024-05-09T12:43:05Z,,[],UCpcsVlUoWxFgRrEEBoD22mQ,7915,216,0,2,{},[],{}
12/05/2024,LyQc7_IHT_8,FAMOSOS QUE SE PERDERAM NAS DROGAS,Não Adivinho ,2022-12-10T21:00:07Z,Instagram: @omarcelomilos Twitter: @omarcelomilos Email para contato: contatonaoadivinho@gmail.com Edição: ...,[],UCtjGoeeemrRzYxUAGSXQb7g,105833,8853,0,274,{},[],{}
12/05/2024,E7d0IwEBam0,Famosos que NÃO acreditam em Deus,Bíblia Inspiradora,2024-02-19T22:00:10Z,,[],UCIAT7CGrb2KyfZeaylXQN6A,2373069,148437,0,28494,{},[],{}
12/05/2024,KqHvu2ZtmRg,🔴 As Celebridades que envelheceram horrivelmente!,Fala de Tudo,2017-02-04T20:15:22Z,Confira as celebridades que se deterioraram com o tempo. Como estão hoje atrizes e atores que antes eram símbolos de beleza ...,[],UC-GhFOHQWAP0nUxTMKtjCOQ,7926622,181279,0,8496,{},[],{}
12/05/2024,obChNJT8y_M,FAMOSOS ANTES E DEPOIS DAS DORGAS! (parte 1) 😂,Diogo Matheus,2023-06-01T00:02:18Z,Meu TikTok: https://www.tiktok.com/@_diogomatheus?_t=8Yz3ZCGLDyn&_r=1 Meu Kwai: ...,[],UCx2qA_FZrO-WRJOPV0o1SHg,1666985,158362,0,1506,{},[],{}
12/05/2024,34M3b4JGbvM,Famosos que não acreditam em Deus #jesus,Bíblia Inspiradora,2023-09-08T21:07:36Z,,[],UCIAT7CGrb2KyfZeaylXQN6A,11046519,506010,0,96716,{},[],{}
12/05/2024,TIgvAbU_h70,"CASA da NIVEA STELMANN, CARLA PEREZ, RENATO ARAGÃO e outros famosos nos EUA",Ricardo Molina USA,2021-08-10T14:31:21Z,Você curte ver as casas das CELEBRIDADES BRASILEIRAS nos Estados Unidos? Então nesse vídeo eu vou matar a sua ...,[],UCOCXti8bC9uE6ws22yBIZLA,211561,10176,0,302,{},[],{}
12/05/2024,4QkAwhdJ_GI,Ator Marcello Novaes é Demitido da Rede Globo #noticias #famosos #news,Fortuna Em Destake,2024-05-11T14:17:30Z,,[],UCpcsVlUoWxFgRrEEBoD22mQ,3698,87,0,1,{},[],{}
12/05/2024,q7Op-xoMusI,JULGANDO TWEETS de FAMOSOS ft Luba,O Jean Luca,2019-09-24T21:00:10Z,Resolvemos ler os tweets mais vergonha alheia dos famosos. É CADA COISA ESTRANHA! Canal do Luba: ...,[],UCgMuI-QIs-U8kNNjo4NCjRQ,3716920,295518,0,4488,{},[],{}
12/05/2024,LeTJl2WYhQI,20 SÓSIAS perfeitos de FAMOSOS que irão confundir sua cabeça,Notícias e Notícias,2022-10-10T15:00:12Z,20 SÓSIAS perfeitos de FAMOSOS que irão confundir sua cabeça Créditos: https://www.awebic.com/ ...,[],UC1Op58WpaaOYT4Vn2u-4sWA,4911,111,0,7,{},[],{}
12/05/2024,sqZnAxzLzKg,ZANGADO CONTRA FAMOSOS ❤️‍🔥,ZANGADO FF,2022-03-04T18:07:32Z,I love youu❤️ Instagram: @zangado7x Follow me :p Música: #freefire​​​​​​​​​​​​​​​​​​ ...,[],UCBa6Ew8GMDnGILcuX56gqUA,58265,3335,0,70,{},[],{}
12/05/2024,PM4AOIj-73E,COMPAREI MINHA ALTURA COM A DOS FAMOSOS 😬 #altura #baixinho #famosos #memesbr #comedia #viral,Gabriel Alves,2022-07-13T12:10:00Z,,[],UCBEevKnadYw4JDXNzI8mNcw,560862,23328,0,1906,{},[],{}
12/05/2024,8BVoMGSEOKE,O problema começa quando brasileiro comenta em live de famosos,T3ddy,2023-04-06T22:35:19Z,"Só pra não esquecerem, meu cód. é: T3ddy Meu canal de games: https://youtube.com/t3ddygameslive Instagram: ...",[],UC5mZsx_OVnc4XmG9rWU2p3A,867215,88276,0,3312,{},[],{}
12/05/2024,pFe95n5mzak,FAMOSOS QUE EXAGERARAM NA HARMONIZAÇÃO FACIAL #2,Não Adivinho ,2023-06-16T21:30:04Z,Instagram: @omarcelomilos Twitter: @omarcelomilos Email para contato: contatonaoadivinho@gmail.com Edição: ...,[],UCtjGoeeemrRzYxUAGSXQb7g,156045,10162,0,692,{},[],{}
12/05/2024,ziQL-aM6U6M,🔴 Do Luxo ao Lixo - Celebridades Milionárias que ficaram Pobres!,Fala de Tudo,2017-02-23T20:49:12Z,Celebridades milionárias que ficaram pobres! Curta a nova pagina do FB para saber qndo sai vídeos novos! Facebook ...,[],UC-GhFOHQWAP0nUxTMKtjCOQ,16534049,324789,0,9760,{},[],{}
12/05/2024,42j39nLMihE,JÚLIA MAZZOCCO E SUAS AMIGAS DANÇANDO - | TIK TOK DOS FAMOSOS 🎅❤️,TIK TOK DOS FAMOSOS,2023-12-02T01:03:09Z,,[],UC_YAY65gyZ3t0vUdgcnn64Q,7111687,245525,0,1707,{},[],{}
12/05/2024,9fdJCA-qfF4,SONHAR COM FAMOSOS E INFLUENCERS - É UM BOM SINAL,Profeta Vinicius Iracet,2022-10-24T22:35:05Z,Deus me levantou para te ensinar a ouvir a voz de Deus. Parceiros do Ministério PIX: 41.521.967/0001-04 ou PayPal: ...,[],UCe7neKTqv4ygXRiP2lqWWIg,125256,18924,0,574,{},[],{}
12/05/2024,yfGa2kFLNs4,Monte sua família. Versão famosos #familiafamosa #montesuafamilia #montesuavida #cantese,Carola4k 🙃,2023-06-16T14:23:26Z,,[],UCrs3nx74Nhp6FNCL8fi7icQ,1501088,103111,0,797,{},[],{}
12/05/2024,U9NNf_YvlhY,Famosos Surpreendendo Fãs Como Ubers | Pipoca Perfeita,Pipoca Perfeita,2021-02-25T16:00:09Z,"Olha só essas celebridades que inventaram de dar uma de Uber: Demi Lovato, Will Smith, Alicia Keys e DJ Khaled.",[],UCNXThK-yHcldeKuO-cb_3GQ,35605,1817,0,40,{},[],{}
12/05/2024,9MZzQTzgJm8,Famosos Que Previram a Própria Morte,Canal do Edu,2021-12-05T14:31:46Z,Email para contato de parcerias: eduardocarlosfonsecasilva@outlook.com.,[],UCQkxlkr3tXo0Bt0S_nNdwyA,1268697,86241,0,294,{},[],{}
12/05/2024,qnJgGyFzFZ0,FAMOSOS QUE FIZERAM PACTO COM O &quot;DJANHO! #01,Caixa Véia,2022-07-12T21:20:00Z,ANUNCIE SUA MARCA OU EMPRESA AQUI NO CANAL! Contato profissional: caixaveia.contato@gmail.com . Me siga no ...,[],UC0ztjfshF80rmbqa-Bdu63g,115388,9304,0,408,{},[],{}
12/05/2024,4xQZDOn-yto,PESSOAS QUE SE PARECEM COM FAMOSOS! #curiosidades #famosos #shorts,Edu Souzza,2022-06-06T22:16:40Z,,[],UCrpr8tedpEkCLssuKz-QfOQ,3743980,370260,0,2937,{},[],{}
12/05/2024,64qlARO_mlM,CELEBRIDADES ADVENTISTAS. FAMOSOS ADVENTISTAS,Curiosidade Cristã,2022-01-30T09:30:01Z,A Igreja Adventista do Sétimo Dia está presente em todo o mundo e no Brasil é uma das mais importantes denominações ...,[],UCMWJ_DLBtZwpokiG29hc8Eg,16847,891,0,228,{},[],{}
12/05/2024,4L9oUv4n2Gs,FAMOSOS QUE FALARAM MAL DO BRASIL E SE ARREPENDERAM,Não Adivinho ,2023-02-20T15:30:03Z,Instagram: @omarcelomilos Twitter: @omarcelomilos Email para contato: contatonaoadivinho@gmail.com Edição: ...,[],UCtjGoeeemrRzYxUAGSXQb7g,61824,7839,0,541,{},[],{}
12/05/2024,Gdj_FVeSWoM,FAMOSOS COM TDAH | 8 CELEBRIDADES COM TDAH | Transtorno do Deficit de Atenção com Hiperatividade,Renato Alves Memorização,2022-11-16T15:00:09Z,FAMOSOS COM TDAH | 8 CELEBRIDADES COM TDAH | Transtorno do Déficit de Atenção com Hiperatividade O Transtorno do ...,[],UC1v81hcuk1whmrra0Tri_ww,23172,0,0,70,{},[],{}
12/05/2024,G-cuCPfxrN4,Famosos que Morreram em 2021.,Canal do Edu,2021-11-23T20:00:10Z,,[],UCQkxlkr3tXo0Bt0S_nNdwyA,689897,33218,0,302,{},[],{}
12/05/2024,978jtPnDhs0,CANTORES CRISTÃOS FAMOSOS QUE SE AFASTARAM DE DEUS E PAGARAM UM ALTO PREÇO,Melhores Notícias Gospel,2021-08-02T20:45:01Z,CANTORES CRISTÃOS FAMOSOS QUE SE AFASTARAM DE DEUS E PAGARAM UM ALTO PREÇO ▷ INSTAGRAM: ...,[],UC5k_3Wd4OumK12gTzX196aw,659196,38433,0,1820,{},[],{}
12/05/2024,W4NP3bDOLcA,famosos que acreditam em Deus #famosos 17:00,my_aesthetic,2023-03-25T20:00:55Z,,[],UC0ARxb5yAvWvpm7jAcXRcBw,69348,5168,0,285,{},[],{}
12/05/2024,tIf5PlEHv3s,Famosos que Cometeram Suicídio,Tô Sabendo!,2022-05-05T20:30:06Z,Veja alguns famosos que se suicidaram e o motivos que levaram a tirar as suas próprias vidas. Talvez você deva conversar ...,[],UC1zf08hj9fyhPWsFpVOQ9yQ,4385,93,0,26,{},[],{}
12/05/2024,DNVMU7XvyXI,Famosos Antes e depois das DROGAS  #shorts,Quer saber?,2023-01-15T17:12:29Z,Veja alguns famosos como ficaram depois das drogas. infelizmente muitos ainda não saíram dessa vida.,[],UC3oxv8ENixj3jKqaB13OBQA,3343078,22818,0,661,{},[],{}
12/05/2024,JmtXI2MiQng,FAMOSOS ANGOLANOS QUE SÃO DA MESMA FAMÍLIA,ANGO CURIOSO,2021-04-30T19:56:55Z,FAMOSOS ANGOLANOS QUE SÃO DA MESMA FAMÍLIA O mundo artistico é uma caixa de mistérios. Venha saber quem são os ...,[],UC7sSsq8JL4RlDv-KmRECqSQ,99472,3285,0,22,{},[],{}
12/05/2024,TIgvAbU_h70,"CASA da NIVEA STELMANN, CARLA PEREZ, RENATO ARAGÃO e outros famosos nos EUA",Ricardo Molina USA,2021-08-10T14:31:21Z,Você curte ver as casas das CELEBRIDADES BRASILEIRAS nos Estados Unidos? Então nesse vídeo eu vou matar a sua ...,[],UCOCXti8bC9uE6ws22yBIZLA,211561,10176,0,302,{},[],{}
12/05/2024,m9ydMI0xKdA,FAMOSOS QUE EXAGERARAM NA HARMONIZAÇÃO FACIAL,Não Adivinho ,2023-02-15T21:12:25Z,Instagram: @omarcelomilos Twitter: @omarcelomilos Email para contato: contatonaoadivinho@gmail.com Edição: ...,[],UCtjGoeeemrRzYxUAGSXQb7g,239582,14350,0,746,{},[],{}
12/05/2024,-SZr20RKV_E,6 Atores FAMOSOS que Começaram Fazendo NOVELAS,Canal PeeWee,2021-06-15T21:00:00Z,"Você pode até não gostar de novelas, mas vamos combinar: muito ator bom saiu direto delas pros cinemas. É exatamente isso ...",[],UCferfyAeOJAjS9GoI4td6gg,248513,44828,0,1009,{},[],{}
12/05/2024,zz5ExQZgpWU,QUANTO CUSTA a MANSÃO do SILVIO SANTOS e outros famosos nos EUA,Ricardo Molina USA,2020-10-11T14:30:03Z,Pra falar com o Ricardo Molina: http://bit.ly/IGMolina Mansão vizinha da Gloria Pires: https://youtu.be/vMvDm9jUXhM Pra ver ...,[],UCOCXti8bC9uE6ws22yBIZLA,476716,17359,0,449,{},[],{}
12/05/2024,4L9oUv4n2Gs,FAMOSOS QUE FALARAM MAL DO BRASIL E SE ARREPENDERAM,Não Adivinho ,2023-02-20T15:30:03Z,Instagram: @omarcelomilos Twitter: @omarcelomilos Email para contato: contatonaoadivinho@gmail.com Edição: ...,[],UCtjGoeeemrRzYxUAGSXQb7g,61824,7839,0,541,{},[],{}
12/05/2024,gIb-2Uw2k6Y,"Os salários que Eliana, Chris Flores e Christina Rocha ganhavam no SBT #noticias #famosos #fortuna",Fortuna Em Destake,2024-05-04T13:08:48Z,,[],UCpcsVlUoWxFgRrEEBoD22mQ,133616,3005,0,18,{},[],{}
12/05/2024,qnJgGyFzFZ0,FAMOSOS QUE FIZERAM PACTO COM O &quot;DJANHO! #01,Caixa Véia,2022-07-12T21:20:00Z,ANUNCIE SUA MARCA OU EMPRESA AQUI NO CANAL! Contato profissional: caixaveia.contato@gmail.com . Me siga no ...,[],UC0ztjfshF80rmbqa-Bdu63g,115388,9304,0,408,{},[],{}
12/05/2024,rzBcCezlUMI,🔥FAMOSOS SEM MAQUIAGEM🔥,FALA BAIXO,2022-08-18T14:52:23Z,,[],UCvRJBTdNmm5RWU2WN5v7cMg,11270,367,0,13,{},[],{}
12/05/2024,dtyOgGcb7pk,Famosos Reagindo a Tweets MUITO MALDOSOS | Pipoca Perfeita,Pipoca Perfeita,2021-03-13T16:00:24Z,"Veja todas essas grandes estrelas reagindo a Tweets Super Maldosos: Gal Gadot, Emma Watson, Kumail Nanjani, Jim Parsons, ...",[],UCNXThK-yHcldeKuO-cb_3GQ,34935,2983,0,112,{},[],{}
12/05/2024,eCzgtge6u-M,REAÇÕES INESPERADAS DE FAMOSOS NA PLATEIA | Pipoca Perfeita,Pipoca Perfeita,2021-03-19T16:00:31Z,"Rihanna, Ariana Grande, Kevin Hart, Drake, Nicki Minaj, Lil Wayne, Kanye West, Taylor Swift, Beyoncé, Miley Cyrus, Justin Bieber ...",[],UCNXThK-yHcldeKuO-cb_3GQ,1533364,83253,0,1084,{},[],{}
12/05/2024,DIvmCFN6ud4,21 FAMOSOS VEGANOS QUE NO CONOCÍAS,mami vegana,2023-02-05T23:41:38Z,"Hola familia! Esta semana os hablamos de 21 famosos o celebridades que son veganas, seguro que no conocías la mayoría!",[],UCFXXokewrevjfyviGNchDyQ,7400,779,0,80,{},[],{}
12/05/2024,1wwYMfEDxRs,RUSSA REAGINDO 13 FAMOSOS INTERNACIONAIS QUE SÃO BRASILEIROS E VOCÊ NÃO SABIA 😱,Olga Do Brasil,2021-03-07T14:00:00Z,Vamos descobrir juntos alguns brasileiros famosos internacionais!! Torne-se um patrocinador do canal e você terá acesso a ...,[],UCAdWun5RCSwqE-n1FC9bpcQ,227941,31523,0,940,{},[],{}
12/05/2024,r5jPldb81bk,Famosos que torce para o cruzeiro 💙🦊!,Z U M M M M M M H Oficial,2022-04-29T19:37:17Z,,[],UCbQ1m6jRD1Tjg6ZnrvOgSZQ,329519,18146,0,702,{},[],{}
12/05/2024,sV9ww1yRp2k,FAMOSOS QUE PULARAM A CERCA E SE DERAM MAL,Não Adivinho ,2023-06-12T15:10:00Z,Instagram: @omarcelomilos Twitter: @omarcelomilos Email para contato: contatonaoadivinho@gmail.com Edição: ...,[],UCtjGoeeemrRzYxUAGSXQb7g,49125,5295,0,178,{},[],{}
